"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO","trust_scale_DO"
"2023-04-05 08:53:34","2023-04-05 08:58:30","0","NA","100","296","1","2023-04-05 08:58:30","R_1HupFxaaORPsuVb","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.467","0","0","0","12.464","0","100","70","100","60","61","","","","","","","","","","","","","","","1","1","8","38","11","11","90","50","2","","56","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_1|av_trust_3|av_trust_2|av_trust_4"
"2023-04-05 08:56:52","2023-04-05 09:00:35","0","NA","100","223","1","2023-04-05 09:00:35","R_VXthYefgSYciAMx","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","21.565","0","0","0","16.764","0","13","83","0","100","93","87","2","2","5","8","4","20","4","15","1","","36","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_4|av_trust_5|av_trust_2|av_trust_1"
"2023-04-05 08:58:49","2023-04-05 09:02:19","0","NA","100","209","1","2023-04-05 09:02:19","R_3j0dzqoLiXVBrAZ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.023","0","0","0","12.919","0","100","7","100","30","4","","","","","","","","","","","","","","","1","1","42","50","50","40","53","16","2","","38","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_1|av_trust_5|av_trust_2|av_trust_4"
"2023-04-05 08:58:12","2023-04-05 09:02:23","0","NA","100","250","1","2023-04-05 09:02:23","R_2YLL0IW0fBBAXre","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.505","0","0","0","17.252","0","91","7","8","96","83","62","2","1","93","94","80","18","11","59","1","","65","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3"
"2023-04-05 08:52:31","2023-04-05 09:04:56","0","NA","100","744","1","2023-04-05 09:04:56","R_2CWkKFIrNyclpk8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","139.268","0","0","0","24.228","0","100","0","100","85","10","","","","","","","","","","","","","","","1","1","65","65","65","65","65","0","1","","43","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_3|av_trust_5|av_trust_1"
"2023-04-05 09:00:45","2023-04-05 09:05:34","0","NA","100","288","1","2023-04-05 09:05:34","R_86owHMufv7yeywF","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","46.938","0","0","0","13.246","0","90","10","0","100","10","10","2","1","10","10","10","10","90","30","2","","75","6","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_3|av_trust_1"
"2023-04-05 09:02:20","2023-04-05 09:06:17","0","NA","100","236","1","2023-04-05 09:06:17","R_1o2dpBFEDTZeTVb","","","","","NA","NA","anonymous","EN","1","2","2","4.463","32.77","45.537","3","0","0","13.821","0","32","72","69","64","79","","","","","","","","","","","","","","","1","2","10","7","1","2","95","56","2","","31","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_3|av_trust_5|av_trust_2|av_trust_1"
"2023-04-05 09:02:07","2023-04-05 09:06:49","0","NA","100","282","1","2023-04-05 09:06:49","R_1oux1T2IHfVCP6P","","","","","NA","NA","anonymous","EN","1","2","2","0","0","21.427","0","0","0","17.811","0","83","26","78","92","90","","","","","","","","","","","","","","","1","2","2","15","11","25","82","10","2","","23","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_4|av_trust_1|av_trust_2|av_trust_5"
"2023-04-05 09:04:37","2023-04-05 09:07:44","0","NA","100","187","1","2023-04-05 09:07:45","R_1JVZCbSyPFQiC84","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.536","0","0","0","15.899","0","100","0","0","100","71","79","2","1","55","55","18","12","79","0","2","","41","1","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_1|av_trust_2|av_trust_4"
"2023-04-05 09:05:58","2023-04-05 09:10:28","0","NA","100","269","1","2023-04-05 09:10:28","R_3JCSba53H6FzoWK","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.861","0","0","0","21.893","0","100","0","0","100","33","34","2","1","0","44","25","60","100","32","1","","72","6","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_4|av_trust_1|av_trust_2|av_trust_5"
"2023-04-05 09:06:15","2023-04-05 09:10:54","0","NA","100","278","1","2023-04-05 09:10:55","R_29cXpQ5lpqpzwuV","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.802","0","18.41","18.41","19.646","1","100","56","73","100","99","98","2","1","0","41","75","76","100","0","2","","31","1","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_5|av_trust_3|av_trust_4|av_trust_2"
"2023-04-05 09:07:47","2023-04-05 09:15:19","0","NA","100","451","1","2023-04-05 09:15:19","R_71EdwovcN76t4Q1","","","","","NA","NA","anonymous","EN","1","2","2","28.508","28.508","40.79","1","0","0","15.656","0","100","54","100","45","23","","","","","","","","","","","","","","","1","1","24","65","56","55","78","25","4","non binary","22","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_1|av_trust_4|av_trust_3"
"2023-04-05 09:10:24","2023-04-05 09:15:28","0","NA","100","303","1","2023-04-05 09:15:28","R_1CC6bCkiNYg02wa","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.702","0","0","0","11.246","0","100","0","100","10","20","","","","","","","","","","","","","","","1","1","19","31","21","21","64","4","1","","42","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_2|av_trust_1|av_trust_5|av_trust_4"
"2023-04-05 09:15:23","2023-04-05 09:15:51","0","NA","100","28","1","2023-04-05 09:15:51","R_3QEESUpzvpc3JRv","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-05 09:14:03","2023-04-05 09:17:16","0","NA","100","192","1","2023-04-05 09:17:16","R_2Yfe9XbWVBVOKtr","","","","","NA","NA","anonymous","EN","1","2","2","6.913","6.913","18.837","1","3.447","3.447","11.513","1","80","26","79","56","18","","","","","","","","","","","","","","","1","1","24","46","33","24","86","46","1","","37","2","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_5|av_trust_2|av_trust_3|av_trust_1"
"2023-04-05 09:11:50","2023-04-05 09:17:18","0","NA","100","328","1","2023-04-05 09:17:19","R_5tJcyBcb6DaWFot","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.322","3.322","24.894","1","0","0","14.917","0","90","0","10","97","3","97","2","1","85","85","85","85","15","75","2","","56","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_3|av_trust_2|av_trust_4|av_trust_5"
"2023-04-05 09:12:34","2023-04-05 09:18:43","0","NA","100","369","1","2023-04-05 09:18:45","R_3rVC5gH8R86Ew1W","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.435","0","0","0","12.342","0","100","0","100","8","4","","","","","","","","","","","","","","","1","1","8","39","50","50","91","29","2","","38","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4"
"2023-04-05 09:16:24","2023-04-05 09:20:59","0","NA","100","274","1","2023-04-05 09:20:59","R_3L6iZ0PSpBJVGiV","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","19.551","0","0","0","13.492","0","100","0","20","80","10","0","2","1","60","60","60","60","45","56","2","","42","1","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_4|av_trust_1|av_trust_2"
"2023-04-05 09:15:24","2023-04-05 09:24:26","0","NA","100","542","1","2023-04-05 09:24:26","R_1oFLfAecBxfJD7w","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","34.227","0","0","0","33.406","0","100","0","9","100","0","0","2","1","0","11","9","6","98","50","2","","40","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_5|av_trust_1|av_trust_4"
"2023-04-05 09:12:41","2023-04-05 09:25:04","0","NA","100","743","1","2023-04-05 09:25:05","R_3kgDMwRuIUCe35e","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","48.871","48.871","136.445","1","4.507","6.588","21.701","3","100","0","0","100","0","0","2","1","0","0","0","0","100","94","4","Non-binary ","25","1","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_4|av_trust_5|av_trust_3|av_trust_2"
"2023-04-05 09:20:39","2023-04-05 09:25:13","0","NA","100","273","1","2023-04-05 09:25:13","R_24H0siaiyuBHCVy","","","","","NA","NA","anonymous","EN","1","2","2","0","0","25.021","0","0","0","15.052","0","100","50","100","100","50","","","","","","","","","","","","","","","1","1","50","50","50","50","50","30","2","","30","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_4|av_trust_2|av_trust_3|av_trust_1"
"2023-04-05 09:22:58","2023-04-05 09:26:14","0","NA","100","195","1","2023-04-05 09:26:14","R_22kWpYZjpE8t4pR","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","18.658","0","0","0","10.779","0","91","0","0","100","0","0","2","1","0","100","42","32","44","0","2","","31","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_3|av_trust_5|av_trust_1|av_trust_2"
"2023-04-05 09:24:22","2023-04-05 09:27:12","0","NA","100","170","1","2023-04-05 09:27:13","R_yxbhccrxPsas145","","","","","NA","NA","anonymous","EN","1","2","2","0","0","20.024","0","0","0","11.342","0","73","29","86","38","50","","","","","","","","","","","","","","","1","1","39","50","50","55","60","24","1","","35","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4"
"2023-04-05 09:25:51","2023-04-05 09:29:41","0","NA","100","229","1","2023-04-05 09:29:41","R_1eyMgf7YvCpL3az","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.976","0","0","0","12.804","0","100","0","100","87","100","","","","","","","","","","","","","","","1","1","43","9","27","25","96","0","1","","59","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_5|av_trust_2|av_trust_4|av_trust_1"
"2023-04-05 09:22:46","2023-04-05 09:29:58","0","NA","100","432","1","2023-04-05 09:29:59","R_2frJB3LvtWGbWaj","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","22.147","0","0","0","12.358","0","100","4","17","100","13","15","2","1","3","2","7","0","95","8","2","","42","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_3|av_trust_2|av_trust_1|av_trust_5"
"2023-04-05 09:25:52","2023-04-05 09:30:11","0","NA","100","259","1","2023-04-05 09:30:12","R_3PFAeDx4DLGDtqv","","","","","NA","NA","anonymous","EN","1","2","2","0","0","19.192","0","0","0","17.729","0","100","0","100","59","54","","","","","","","","","","","","","","","1","1","0","50","0","0","82","31","1","","61","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_1|av_trust_2|av_trust_5|av_trust_4"
"2023-04-05 09:27:21","2023-04-05 09:30:32","0","NA","100","190","1","2023-04-05 09:30:32","R_2q2jrdV8DMi4CSK","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","13.652","0","10.732","10.732","11.102","1","100","0","1","100","100","50","2","1","60","70","50","50","50","10","1","","39","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_1|av_trust_3|av_trust_5|av_trust_4"
"2023-04-05 09:27:41","2023-04-05 09:31:23","0","NA","100","222","1","2023-04-05 09:31:24","R_sbSIBUj7d7FZTO1","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.458","0","0","0","15.839","0","91","61","100","100","100","","","","","","","","","","","","","","","1","1","30","62","33","50","77","38","1","","65","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_1|av_trust_4|av_trust_3|av_trust_2"
"2023-04-05 09:26:16","2023-04-05 09:32:58","0","NA","100","401","1","2023-04-05 09:32:58","R_1jdmAmcwaQYl6zX","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","37.51","0","0","0","23.377","0","100","0","0","100","60","60","2","1","56","60","30","55","45","55","1","","65","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_5|av_trust_1|av_trust_4"
"2023-04-05 09:26:38","2023-04-05 09:34:22","0","NA","100","463","1","2023-04-05 09:34:22","R_2aVmzgXdse3UiHA","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","21.981","21.981","23.905","1","14.681","14.681","16.162","1","100","0","0","100","6","0","2","1","0","0","1","0","100","0","2","","39","2","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3"
"2023-04-05 09:32:47","2023-04-05 09:34:53","0","NA","100","126","1","2023-04-05 09:34:53","R_3Koo2uiG097UWMM","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","11.052","0","0","0","10.717","0","100","0","13","100","9","6","2","1","44","30","27","47","69","77","1","","34","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_5|av_trust_4|av_trust_3|av_trust_1"
"2023-04-05 09:30:54","2023-04-05 09:38:08","0","NA","100","434","1","2023-04-05 09:38:09","R_8u1KV6PALgTbOEN","","","","","NA","NA","anonymous","EN","1","2","2","0","0","48.379","0","0","0","16.774","0","68","88","74","55","55","","","","","","","","","","","","","","","1","2","4","1","5","5","96","25","2","","43","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_1|av_trust_2|av_trust_3|av_trust_4"
"2023-04-05 09:35:16","2023-04-05 09:39:40","0","NA","100","264","1","2023-04-05 09:39:41","R_2uX4yW6CU9O6L3i","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.459","0","0","0","14.908","0","50","50","0","50","50","100","2","1","7","0","0","50","23","34","1","","37","5","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_4|av_trust_1|av_trust_5"
"2023-04-05 09:31:24","2023-04-05 09:40:12","0","NA","100","528","1","2023-04-05 09:40:13","R_2SdH6zoBSjhtsKK","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.021","0","3.267","3.971","11.273","2","97","10","100","6","8","","","","","","","","","","","","","","","1","1","66","79","70","66","32","100","1","","41","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_1|av_trust_4|av_trust_2|av_trust_5"
"2023-04-05 09:35:29","2023-04-05 09:40:43","0","NA","100","314","1","2023-04-05 09:40:43","R_reXaspXhILFkWBj","","","","","NA","NA","anonymous","EN","1","2","2","0","0","46.015","0","0","0","21.348","0","100","1","100","0","0","","","","","","","","","","","","","","","1","1","5","75","50","50","50","99","2","","37","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_1|av_trust_2|av_trust_4|av_trust_3"
"2023-04-05 09:38:08","2023-04-05 09:41:26","0","NA","100","197","1","2023-04-05 09:41:26","R_2s1Dca3erefa9cw","","","","","NA","NA","anonymous","EN","1","2","2","0","0","21.173","0","0","0","11.804","0","50","50","50","50","50","","","","","","","","","","","","","","","1","1","50","50","50","50","50","39","1","","39","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_2|av_trust_1|av_trust_5|av_trust_3"
"2023-04-05 09:38:13","2023-04-05 09:42:06","0","NA","100","232","1","2023-04-05 09:42:06","R_2uQcwcfNsHKvZX2","","","","","NA","NA","anonymous","EN","1","2","2","0","0","22.78","0","0","0","11.147","0","100","30","100","58","58","","","","","","","","","","","","","","","1","1","50","65","62","68","38","40","2","","26","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_3|av_trust_2|av_trust_5|av_trust_4"
"2023-04-05 09:36:32","2023-04-05 09:43:02","0","NA","100","389","1","2023-04-05 09:43:03","R_2VOwp0HjLNlb5DK","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","16.22","0","0","0","10.946","0","93","7","0","100","79","70","2","1","50","62","53","65","30","5","2","","41","5","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_4|av_trust_1|av_trust_5|av_trust_3"
"2023-04-05 09:39:49","2023-04-05 09:43:37","0","NA","100","228","1","2023-04-05 09:43:37","R_1LHYJg4rmluCSZu","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","26.523","0","0","0","12.252","0","90","0","20","100","10","5","2","1","20","30","30","30","70","60","1","","30","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_5|av_trust_4|av_trust_3|av_trust_1"
"2023-04-05 09:41:20","2023-04-05 09:43:40","0","NA","100","139","1","2023-04-05 09:43:41","R_1qgNV0W8rkqIzyp","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.752","0","0","0","11.449","0","89","23","92","71","86","","","","","","","","","","","","","","","1","1","23","30","20","15","83","0","2","","45","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_1|av_trust_4|av_trust_5"
"2023-04-05 09:39:48","2023-04-05 09:44:36","0","NA","100","288","1","2023-04-05 09:44:36","R_4MARMi8TWiZVk5P","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","39.864","0","0","0","25.806","0","100","0","0","100","0","0","2","2","0","0","0","0","100","0","1","","82","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_1|av_trust_3|av_trust_4|av_trust_5"
"2023-04-05 09:42:18","2023-04-05 09:45:34","0","NA","100","195","1","2023-04-05 09:45:34","R_2908plghDlHvBrk","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.057","0","0","0","12.915","0","95","19","100","72","40","","","","","","","","","","","","","","","1","1","20","39","50","50","50","20","1","","51","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_4|av_trust_1|av_trust_5"
"2023-04-05 09:43:01","2023-04-05 09:46:02","0","NA","100","181","1","2023-04-05 09:46:03","R_ULbm80FJSYr0Qz7","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.297","0","0","0","15.779","0","100","9","0","100","100","85","2","1","70","77","73","71","26","0","2","","29","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_4|av_trust_5|av_trust_1|av_trust_2"
"2023-04-05 09:44:13","2023-04-05 09:47:24","0","NA","100","190","1","2023-04-05 09:47:25","R_2YyLGXCcu7lWuzS","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.347","0","0","0","13.714","0","100","0","0","100","0","0","2","1","0","80","0","40","90","50","2","","36","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_5|av_trust_4|av_trust_1|av_trust_3"
"2023-04-05 09:44:55","2023-04-05 09:49:30","0","NA","100","274","1","2023-04-05 09:49:31","R_25BifRxyWlpszW7","","","","","NA","NA","anonymous","EN","1","2","2","0","0","29.42","0","0","0","12.284","0","100","0","20","100","36","","","","","","","","","","","","","","","1","1","50","50","50","61","38","29","2","","37","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_5|av_trust_2|av_trust_3|av_trust_1"
"2023-04-05 09:55:49","2023-04-05 09:57:44","0","NA","100","115","1","2023-04-05 09:57:45","R_2ScW5VVdDO70OQJ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","6.017","8.501","22.305","2","9.412","9.412","11.211","1","98","74","68","68","50","71","2","1","70","44","50","75","77","65","1","","25","5","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_5|av_trust_1|av_trust_4"
"2023-04-05 09:56:00","2023-04-05 09:58:43","0","NA","100","163","1","2023-04-05 09:58:44","R_sThkBr3zPwRpbiN","","","","","NA","NA","anonymous","EN","1","2","2","3.4","12.919","13.737","2","0","0","12.21","0","100","0","100","9","14","","","","","","","","","","","","","","","1","1","78","81","82","78","9","63","1","","50","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_5|av_trust_3|av_trust_1|av_trust_4"
"2023-04-05 09:50:34","2023-04-05 09:59:11","0","NA","100","517","1","2023-04-05 09:59:12","R_1jKcv9a24Gbny53","","","","","NA","NA","anonymous","EN","1","2","2","3.337","29.354","30.989","3","15.707","15.707","17.576","1","100","0","100","0","0","","","","","","","","","","","","","","","1","1","100","100","100","100","0","0","2","","45","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_1|av_trust_3|av_trust_5"
"2023-04-05 09:58:29","2023-04-05 10:01:50","0","NA","100","201","1","2023-04-05 10:01:51","R_2BtD3GxTuy9DwFk","","","","","NA","NA","anonymous","EN","1","2","2","0","0","18.853","0","0","0","14.373","0","100","3","100","10","4","","","","","","","","","","","","","","","1","1","45","50","30","40","60","60","1","","30","7","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_3|av_trust_1|av_trust_5"
