"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2023-04-02 18:41:31","2023-04-02 18:45:33","0","NA","100","242","1","2023-04-02 18:45:34","R_4NqtuTWVEHu4V7b","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.201","0","0","0","79.071","0","100","0","20","100","10","0","1","1","0","2","","31","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:38:37","2023-04-02 18:45:39","0","NA","100","422","1","2023-04-02 18:45:40","R_bxSZGzOkGyumCD7","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.246","0","0","0","25.306","0","100","3","7","100","100","","","","","","","","","","","","","","","1","1","18","1","","64","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:41:05","2023-04-02 18:46:08","0","NA","100","303","1","2023-04-02 18:46:09","R_3h3ofvhA2FU2l4j","","","","","NA","NA","anonymous","EN","1","2","2","9.17","46.08","47.084","15","0","0","12.213","0","95","11","91","50","9","","","","","","","","","","","","","","","1","1","7","2","","59","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:43:41","2023-04-02 18:46:16","0","NA","100","154","1","2023-04-02 18:46:16","R_3PsDELzqDMHT9jk","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.807","0","0","0","11.022","0","88","23","91","53","39","","","","","","","","","","","","","","","1","1","50","2","","27","6","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:42:30","2023-04-02 18:46:34","0","NA","100","244","1","2023-04-02 18:46:35","R_3NR2jGN7keTOYi1","","","","","NA","NA","anonymous","EN","1","2","2","0","0","46.917","0","0","0","12.196","0","100","50","100","100","80","","","","","","","","","","","","","","","1","1","0","2","","61","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:42:45","2023-04-02 18:46:47","0","NA","100","242","1","2023-04-02 18:46:47","R_1C40iAdlY8ro2TY","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","21.762","21.762","22.852","1","0","0","11.881","0","100","0","10","100","11","8","2","1","0","2","","56","3","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:42:01","2023-04-02 18:47:47","0","NA","100","346","1","2023-04-02 18:47:47","R_1ghkOSnfVYOOOga","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.384","0","0","0","14.86","0","100","0","4","100","5","3","2","1","65","2","","66","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:47:32","2023-04-02 18:49:59","0","NA","100","146","1","2023-04-02 18:49:59","R_1BIRP9ISygTu1Hj","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","18.297","0","0","0","17.956","0","100","0","0","100","100","5","2","1","13","1","","35","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:47:08","2023-04-02 18:50:28","0","NA","100","199","1","2023-04-02 18:50:29","R_20ZK3Yl0Wx1mBhN","","","","","NA","NA","anonymous","EN","1","2","2","36.598","36.598","37.2","1","0","0","12.951","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","50","2","","44","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:47:14","2023-04-02 18:50:39","0","NA","100","204","1","2023-04-02 18:50:39","R_1jVAinXmbl4AznA","","","","","NA","NA","anonymous","EN","1","2","2","10.23","37.683","39.618","4","0","0","14.372","0","100","0","100","20","21","","","","","","","","","","","","","","","1","1","0","2","","29","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:47:34","2023-04-02 18:51:43","0","NA","100","248","1","2023-04-02 18:51:43","R_ufikt1tWJ4jbln3","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","12.668","0","0","0","11.469","0","98","3","2","98","4","2","2","1","10","2","","66","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:46:46","2023-04-02 18:51:48","0","NA","100","302","1","2023-04-02 18:51:48","R_3PT8GxtK2P2YbmS","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","31.748","31.748","66.187","1","0","0","17.067","0","100","0","50","100","20","10","2","1","10","1","","65","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 18:50:01","2023-04-02 18:54:13","0","NA","100","251","1","2023-04-02 18:54:14","R_3HUrqXAXfZsFQZK","","","","","NA","NA","anonymous","EN","1","2","2","0","0","41.577","0","0","0","21.059","0","100","50","100","100","50","","","","","","","","","","","","","","","1","1","75","2","","75","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:50:39","2023-04-02 18:54:50","0","NA","100","251","1","2023-04-02 18:54:51","R_SUk0HRW5j1jNONj","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.576","25.562","27.043","4","22.13","22.13","23.435","1","100","0","0","100","5","5","2","1","0","2","","30","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:51:43","2023-04-02 18:55:40","0","NA","100","237","1","2023-04-02 18:55:41","R_1mPDv3iAg9bj9MF","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.699","0","0","0","12.988","0","100","10","0","98","18","24","2","1","76","2","","71","1","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 18:53:42","2023-04-02 18:56:13","0","NA","100","150","1","2023-04-02 18:56:13","R_1GCagZAFpWYznU2","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.082","0","0","0","11.069","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","0","1","","45","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:54:44","2023-04-02 18:57:05","0","NA","100","140","1","2023-04-02 18:57:05","R_2SIzySmDGdMN67p","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","35.299","35.299","35.766","1","0","0","37.74","0","50","49","50","50","50","50","2","2","50","3","","","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 18:54:01","2023-04-02 18:57:08","0","NA","100","186","1","2023-04-02 18:57:08","R_2YJ7Rv6hhzDNya4","","","","","NA","NA","anonymous","EN","1","2","2","3.542","18.263","19.188","2","5.124","5.889","11.1","2","93","13","92","34","39","","","","","","","","","","","","","","","1","1","62","2","","38","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:55:12","2023-04-02 18:58:18","0","NA","100","186","1","2023-04-02 18:58:18","R_2CEaMdG8dvdM6hw","","","","","NA","NA","anonymous","EN","1","2","2","0","0","19.493","0","0","0","21.143","0","60","71","74","72","69","","","","","","","","","","","","","","","1","2","69","2","","36","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:57:36","2023-04-02 18:59:52","0","NA","100","136","1","2023-04-02 18:59:53","R_2Rb5vWr100NaG6t","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","12.217","0","0","0","28.083","0","94","10","9","93","13","18","1","1","13","2","","22","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 18:54:36","2023-04-02 19:00:04","0","NA","100","328","1","2023-04-02 19:00:05","R_2zcPh44HU0JsTAz","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.176","0","0","0","16.711","0","100","0","0","100","11","6","2","1","5","2","","35","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:00:25","2023-04-02 19:02:31","0","NA","100","126","1","2023-04-02 19:02:32","R_31AX1F88TspNBqw","","","","","NA","NA","anonymous","EN","1","2","2","1.784","10.807","18.652","4","5.163","7.849","10.867","2","52","50","59","36","44","","","","","","","","","","","","","","","1","1","61","2","","43","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:57:41","2023-04-02 19:04:01","0","NA","100","380","1","2023-04-02 19:04:02","R_2rGxtY10vUudaZh","","","","","NA","NA","anonymous","EN","1","2","2","0","0","43.145","0","0","0","13.453","0","100","14","100","55","3","","","","","","","","","","","","","","","1","1","25","1","","71","2","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:01:05","2023-04-02 19:04:13","0","NA","100","187","1","2023-04-02 19:04:14","R_3gTts1RhhFrttNa","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","29.919","0","0","0","23.335","0","90","0","10","100","9","0","2","1","51","1","","41","7","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:01:35","2023-04-02 19:04:30","0","NA","100","175","1","2023-04-02 19:04:31","R_yVEGphXaptFMClz","","","","","NA","NA","anonymous","EN","1","2","2","26.288","26.288","27.05","1","0","0","12.667","0","100","30","100","30","32","","","","","","","","","","","","","","","1","1","8","2","","40","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:03:43","2023-04-02 19:06:18","0","NA","100","155","1","2023-04-02 19:06:18","R_2CV7JaMTDbb2PsI","","","","","NA","NA","anonymous","EN","1","2","2","0","0","14.103","0","0","0","11.474","0","100","23","94","19","22","","","","","","","","","","","","","","","1","1","23","1","","32","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:02:25","2023-04-02 19:07:13","0","NA","100","287","1","2023-04-02 19:07:13","R_1eIzg5fCksj3RRe","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","13.608","53.527","54.511","3","15.13","15.13","17.089","1","100","0","0","100","5","0","2","1","10","2","","67","5","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 19:04:36","2023-04-02 19:07:23","0","NA","100","167","1","2023-04-02 19:07:24","R_UH0kOtAkclttjVv","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.006","0","0","0","11.241","0","100","0","0","100","50","30","2","1","50","2","","42","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 19:05:23","2023-04-02 19:07:34","0","NA","100","130","1","2023-04-02 19:07:34","R_7ZIl6PBtIU59IKB","","","","","NA","NA","anonymous","EN","1","2","2","11.319","22.783","23.526","2","4.098","4.899","12.23","2","100","0","100","70","60","","","","","","","","","","","","","","","1","1","100","2","","43","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 18:59:44","2023-04-02 19:08:47","0","NA","100","543","1","2023-04-02 19:08:48","R_1GPNui7aBqpd820","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","73.368","0","15.572","15.572","23.049","1","100","0","0","100","0","0","2","1","6","2","","77","3","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:07:51","2023-04-02 19:09:28","0","NA","100","97","1","2023-04-02 19:09:29","R_2V8RI8rKMUMe6JB","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","13.625","0","0","0","11.268","0","68","39","66","67","71","65","1","1","22","1","","35","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:06:49","2023-04-02 19:10:08","0","NA","100","198","1","2023-04-02 19:10:09","R_2Qon819vNJgbvsQ","","","","","NA","NA","anonymous","EN","1","2","2","4.47","21.33","24.17","2","13.674","13.674","14.832","1","100","0","100","0","5","","","","","","","","","","","","","","","1","1","0","2","","34","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:06:22","2023-04-02 19:10:13","0","NA","100","231","1","2023-04-02 19:10:13","R_eOG9mVKbvlJbapP","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.037","18.712","19.583","2","11.159","11.159","11.959","1","97","1","2","89","10","21","2","1","52","2","","34","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 19:06:30","2023-04-02 19:10:48","0","NA","100","257","1","2023-04-02 19:10:48","R_2whP5fIDM5HH8cV","","","","","NA","NA","anonymous","EN","1","2","2","0","0","26.578","0","0","0","16.139","0","100","31","99","19","11","","","","","","","","","","","","","","","1","1","8","2","","35","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:10:03","2023-04-02 19:11:01","0","NA","100","57","1","2023-04-02 19:11:01","R_vfrqoqkGrNUpHix","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 19:09:30","2023-04-02 19:11:12","0","NA","100","102","1","2023-04-02 19:11:13","R_22Vo2qJVQvLUhUU","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.543","0","0","0","11.314","0","100","0","100","20","15","","","","","","","","","","","","","","","1","1","25","1","","35","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:08:48","2023-04-02 19:12:32","0","NA","100","223","1","2023-04-02 19:12:32","R_3hoRDw0ZMtfJq6t","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.507","0","0","0","11.388","0","100","0","0","100","0","15","2","1","10","4","androgyne","31","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:11:03","2023-04-02 19:12:51","0","NA","100","108","1","2023-04-02 19:12:51","R_27mbYUUjrnxoYG8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","17.164","0","0","0","10.617","0","99","4","100","75","11","","","","","","","","","","","","","","","1","1","62","1","","35","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:10:29","2023-04-02 19:13:33","0","NA","100","183","1","2023-04-02 19:13:33","R_eCFmPjmoG0iBqvv","","","","","NA","NA","anonymous","EN","1","2","2","0","0","18.472","0","0","0","11.55","0","100","0","100","5","11","","","","","","","","","","","","","","","1","1","30","2","","34","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:13:22","2023-04-02 19:16:54","0","NA","100","211","1","2023-04-02 19:16:55","R_22X5WX7ziWObYs0","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","16.059","0","0","0","13.023","0","100","0","10","100","40","20","2","1","10","1","","26","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:08:56","2023-04-02 19:17:01","0","NA","100","485","1","2023-04-02 19:17:01","R_3IayS57gfkRuC9Q","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","15.581","0","0","0","11.912","0","86","16","26","64","66","29","1","2","68","1","","31","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:13:43","2023-04-02 19:17:03","0","NA","100","199","1","2023-04-02 19:17:03","R_2uy43ewvzT4qvHC","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.929","0","0","0","18.199","0","100","0","0","100","0","0","2","1","50","2","","30","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:15:31","2023-04-02 19:17:26","0","NA","100","115","1","2023-04-02 19:17:27","R_1FmlSGxVmPYVukS","","","","","NA","NA","anonymous","EN","1","2","2","1.98","15.837","16.611","2","2.708","11.031","11.573","2","100","6","100","11","0","","","","","","","","","","","","","","","1","1","34","2","","27","7","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:17:02","2023-04-02 19:20:17","0","NA","100","195","1","2023-04-02 19:20:18","R_3FImPbnM9oto9aS","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","83.919","0","0","0","22.566","0","92","10","7","89","20","12","2","1","19","1","","33","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:17:08","2023-04-02 19:22:05","0","NA","100","297","1","2023-04-02 19:22:05","R_3J7QA2uSOA7tcNS","","","","","NA","NA","anonymous","EN","1","2","2","0","0","32.933","0","0","0","21.906","0","100","0","91","20","4","","","","","","","","","","","","","","","1","1","5","1","","61","6","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:17:49","2023-04-02 19:22:49","0","NA","100","299","1","2023-04-02 19:22:50","R_3s1drzpGWIxZMVL","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.731","0","0","0","13.523","0","100","0","0","100","20","67","2","1","0","2","","27","1","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 19:23:05","2023-04-02 19:23:41","0","NA","100","35","1","2023-04-02 19:23:41","R_3e8pfcsbDUjP6oc","","","","","NA","NA","anonymous","EN","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 19:19:42","2023-04-02 19:24:37","0","NA","100","294","1","2023-04-02 19:24:38","R_bQpJoRJcWXMvlkJ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.434","0","0","0","16.191","0","100","0","100","80","0","","","","","","","","","","","","","","","1","1","0","2","","69","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:23:48","2023-04-02 19:27:32","0","NA","100","224","1","2023-04-02 19:27:33","R_3dWzBsIPymweeLw","","","","","NA","NA","anonymous","EN","1","2","2","8.248","8.248","22.249","1","0","0","10.962","0","100","100","100","0","100","","","","","","","","","","","","","","","1","2","0","2","","35","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:26:48","2023-04-02 19:28:46","0","NA","100","118","1","2023-04-02 19:28:47","R_3GjGzghw6cdwDWa","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.171","14.445","17.234","4","2.58","3.665","12.436","2","100","0","0","100","0","0","2","1","0","2","","31","3","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:26:26","2023-04-02 19:28:59","0","NA","100","152","1","2023-04-02 19:28:59","R_2WOuQ4ui4l5WueN","","","","","NA","NA","anonymous","EN","1","2","2","13.629","13.629","14.785","1","0","0","11.508","0","100","0","99","11","15","","","","","","","","","","","","","","","1","1","8","1","","35","6","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:23:08","2023-04-02 19:29:06","0","NA","100","357","1","2023-04-02 19:29:06","R_1DBS8K12JZYeHKJ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","61.582","0","32.456","33.229","34.042","2","100","85","95","95","90","","","","","","","","","","","","","","","1","1","20","1","","27","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:25:21","2023-04-02 19:30:30","0","NA","100","308","1","2023-04-02 19:30:30","R_1DAxh57wC5FhjkY","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.664","0","0","0","20.941","0","100","0","5","100","8","3","2","1","30","1","","55","2","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:24:12","2023-04-02 19:30:49","0","NA","100","396","1","2023-04-02 19:30:49","R_1CBLkzCDlcCjph8","","","","","NA","NA","anonymous","EN","1","2","2","49.021","49.021","50.117","1","0","0","11.552","0","100","0","100","59","55","","","","","","","","","","","","","","","1","1","32","2","","45","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:27:27","2023-04-02 19:32:23","0","NA","100","296","1","2023-04-02 19:32:24","R_1JQlhSooH0BFhMw","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","37.79","37.79","40.248","1","14.822","14.822","15.936","1","100","0","23","100","23","2","2","1","0","2","","29","1","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 19:27:36","2023-04-02 19:32:33","0","NA","100","296","1","2023-04-02 19:32:33","R_32XfGRuykeVhmm9","","","","","NA","NA","anonymous","EN","1","2","2","0","0","40.839","0","0","0","18.386","0","99","1","100","40","4","","","","","","","","","","","","","","","1","1","25","1","","45","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:19:15","2023-04-02 19:32:49","0","NA","100","814","1","2023-04-02 19:32:50","R_11bBdwF3wvcVjaW","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","4.411","45.786","100.598","2","17.804","17.804","33.003","1","42","50","15","100","73","58","2","1","60","2","","55","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 19:19:37","2023-04-02 19:32:58","0","NA","100","801","1","2023-04-02 19:32:59","R_33jWYtQ8m2Y3hXk","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","45.067","0","0","0","37.241","0","94","18","17","92","20","71","2","1","64","2","","68","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 19:28:56","2023-04-02 19:34:21","0","NA","100","324","1","2023-04-02 19:34:21","R_2tFCv57pSi6p87m","","","","","NA","NA","anonymous","EN","1","2","2","0","0","18.409","0","0","0","13.214","0","100","0","100","60","40","","","","","","","","","","","","","","","1","1","0","1","","72","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:31:58","2023-04-02 19:34:44","0","NA","100","166","1","2023-04-02 19:34:45","R_2WHGsfgVaqFOKs8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.287","0","0","0","14.65","0","100","40","100","80","50","","","","","","","","","","","","","","","1","1","11","1","","48","6","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 19:31:46","2023-04-02 19:35:03","0","NA","100","196","1","2023-04-02 19:35:03","R_2Yb8WnpIO2X0b6H","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","19.17","0","0","0","11.309","0","100","0","0","100","0","0","2","1","0","1","","48","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
