"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent_q","att1","att2","Q219_First.Click","Q219_Last.Click","Q219_Page.Submit","Q219_Click.Count","vA_sue_AV_1","vB_mnfctr_liab_1_AV_1","vB_mnfctr_liab_2_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1_1","vB_cntrfctl_AV_2_1","Q220_First.Click","Q220_Last.Click","Q220_Page.Submit","Q220_Click.Count","vA_sue_1","vB_mnfctr_liab_1_1","vB_mnfctr_liab_2_1","vA_cntrfctl_1","vB_cntrfctl_1_1","vB_cntrfctl_2_1","counterfactual_HDV","counterfactual_AV","coder_1","coder_2","category_coder1","category_coder2","comp1","comp_accident","cruise_familiarity","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT"
"10/31/24 11:02","10/31/24 11:06",0,"NA",100,223,1,"10/31/24 11:06","R_3nxhjfQmr9KxlEl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.976,0,41,1,1,57,55,73,"if only they were paying attention, this could have been prevented","",1,1,NA,NA,2,1,2,15,1,"",44,2,""
"10/31/24 11:05","10/31/24 11:12",0,"NA",100,381,1,"10/31/24 11:12","R_5CyaUsvWKifbjGt",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,101.591,0,92,17,14,95,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the person would have waited on traffic. 
If only car A would have seen the person.",1,1,NA,NA,1,1,2,38,2,"",56,3,""
"10/31/24 10:42","10/31/24 11:12",0,"NA",100,1787,1,"10/31/24 11:12","R_1oZ09ZJgxoaGnVm",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,4.168,27.355,42.271,2,90,93,92,89,90,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the driver of Vehicle A had been paying more attention and stopped in time, my loved one might still be here with us today. If only the pedestrian had waited just a moment longer before stepping into the crosswalk, they could have avoided being hit by both vehicles.",1,1,NA,NA,1,1,2,87,1,"",44,4,""
"10/31/24 11:07","10/31/24 11:18",0,"NA",100,638,1,"10/31/24 11:18","R_3xfbjklsw8xlXGh",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,86.611,0,90,20,30,100,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only my family member would have looked before walking into the crosswalk.
If only the first car would have hit their brakes sooner.",1,1,NA,NA,1,1,2,40,2,"",58,3,""
"10/31/24 11:15","10/31/24 11:22",0,"NA",100,417,1,"10/31/24 11:22","R_59BiFHEBb9PLOgh",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,80.122,0,50,50,1,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","I need more information to really answer this. Did the pedestrian die? If the pedestrian was injured, how badly? It looks like the pedestrian was jay walking, which he/she shouldn't have been doing. ",1,1,NA,NA,1,1,2,0,2,"",51,5,""
"10/31/24 11:17","10/31/24 11:25",0,"NA",100,511,1,"10/31/24 11:25","R_6y7A5sJDIsbEsm8",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.685,50.806,112.794,3,90,0,0,100,20,20,"If only they hadn't been crossing the road.
If only Vehicle A had braked.
If only they hadn't gotten downtown that day.","",1,1,NA,NA,2,1,2,5,1,"",37,4,""
"10/31/24 11:20","10/31/24 11:29",0,"NA",100,534,1,"10/31/24 11:29","R_34oAiraQpyOtJGb",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.658,104.809,105.201,19,100,20,20,100,35,30,"Vehicle a would have been more careful and paying attention it probably would not have happened. ","",1,1,NA,NA,2,1,2,50,2,"",36,3,""
"10/31/24 11:25","10/31/24 11:30",0,"NA",100,277,1,"10/31/24 11:30","R_6KH2mmWZCnPojZK",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,45.143,0,100,4,4,95,62,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","The driver A wasn't going too fast.
If only, they could have seen the car in time to move.",1,1,NA,NA,1,1,2,77,1,"",37,3,""
"10/31/24 11:37","10/31/24 11:42",0,"NA",100,320,1,"10/31/24 11:42","R_7BppI3D9RIrBpux",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,62.028,0,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they had been paying attention and crossed the street when they were supposed to. If only driver A had been paying attention. ",1,1,NA,NA,1,1,2,6,2,"",51,5,""
"10/31/24 11:34","10/31/24 11:53",0,"NA",100,1141,1,"10/31/24 11:53","R_6DTEscym7ZO5QN2",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,454.409,0,100,11,18,100,38,100,"1.  Drivers would be more aware of pedestrians in crosswalks and slow down or stop.  2. All pedestrians would assume that vehicles might not slow down or stop for a pedestrian to walk through a crosswalk.","",1,1,NA,NA,2,1,2,41,2,"",72,5,""
"10/31/24 11:47","10/31/24 11:53",0,"NA",100,405,1,"10/31/24 11:53","R_3cSKDcwu5IOKP93",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.497,69.497,71.284,1,100,0,0,100,50,50,"If only they had decided to stay at home and not go out, this wouldn't have happened. If only Vehicle A had been paying more attention, this wouldn't have happened.","",1,1,NA,NA,2,1,2,0,2,"",55,5,""
"10/31/24 11:55","10/31/24 11:57",0,"NA",100,128,1,"10/31/24 11:57","R_7O7by2v1bXgyMQb",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.534,0,84,12,12,75,83,80,"If only they were not standing there today. If only people knew how to drive.","",1,1,NA,NA,2,1,1,48,2,"",27,4,""
"10/31/24 11:59","10/31/24 12:09",0,"NA",100,645,1,"10/31/24 12:09","R_5FesXrSaRz1R8eB",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.411,109.411,111.196,1,60,0,0,100,0,50,"the pedestrian didn't cross the street; the pedestrian had crossed a minute earlier or later.","",1,1,NA,NA,2,1,2,20,2,"",40,4,""
"10/31/24 12:06","10/31/24 12:11",0,"NA",100,305,1,"10/31/24 12:11","R_1XhuM3O4sYiZ6Na",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.401,0,100,0,0,100,81,87,"If only the pedestrian waited a minute before crossing. If only the car paid more attention to their surroundings.","",1,1,NA,NA,2,1,2,16,2,"",33,3,""
"10/31/24 12:09","10/31/24 12:14",0,"NA",100,251,1,"10/31/24 12:14","R_1AYX0TWG6RRmUM2",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,46.693,0,70,30,30,100,19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they'd stayed home. If only they'd eaten one more bite of breakfast.",1,1,NA,NA,1,1,2,37,1,"",44,4,""
"10/31/24 12:12","10/31/24 12:15",0,"NA",100,137,1,"10/31/24 12:15","R_6AKHujKymYJoA4n",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,7.48,0,24,18,14,18,23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only *named person* did not go out on a walk today. If only *named person* decided to take a different route. ",1,1,NA,NA,2,2,2,39,2,"",35,4,""
"10/31/24 12:24","10/31/24 12:29",0,"NA",100,326,1,"10/31/24 12:29","R_1fBvkewEQvTqhS3",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.384,110.283,113.156,2,91,0,0,100,100,100,"If only our relative was safe at home instead of out walking right then.

 If only the vehicles had been watching closely for pedestrians and yielded as they should to a pedestrian in the crosswalk.","",1,1,NA,NA,2,1,2,0,1,"",60,4,""
"10/31/24 12:30","10/31/24 12:37",0,"NA",100,450,1,"10/31/24 12:37","R_5oxGTKxv36j4Nhv",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,74.267,0,70,0,0,100,100,50,"If only the pedestrian had waited for the next light and used the crosswalk

If only car A hadn't been in such a hurry to zip around car B and paid more attention","",1,1,NA,NA,2,1,2,66,2,"",53,3,""
"10/31/24 12:18","10/31/24 12:40",0,"NA",100,1311,1,"10/31/24 12:40","R_7NFm6Knsp26k68p",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.718,110.382,112.633,3,80,60,55,100,10,20,"If only the first driver would have slowed down then this incident could have been avoided. If only the first driver were paying attention then this never would have happened.","",1,1,NA,NA,2,1,2,10,2,"",42,4,""
"10/31/24 12:40","10/31/24 12:43",0,"NA",100,198,1,"10/31/24 12:43","R_7Cn9WJkr7zg4EtH",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0.517,0.517,7.751,1,100,0,0,100,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only vehicle A had been more careful. If only vehicle A was looking where it was going.",1,1,NA,NA,1,1,2,18,1,"",60,5,""
"10/31/24 12:44","10/31/24 12:48",0,"NA",100,272,1,"10/31/24 12:48","R_5hEktEO6Oq9SYNc",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.293,56.972,58.741,3,100,0,0,100,100,75,"if only they had not crossed at that intersection. 
If only they had waited on the other side of the street and crossed there.","",1,1,NA,NA,2,1,2,10,1,"",54,5,""
"10/31/24 12:49","10/31/24 12:53",0,"NA",100,194,1,"10/31/24 12:53","R_73j3nvFHAYo258i",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,32.058,0,94,17,3,100,7,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","they were paying more attentions. The cars stopped in time",1,1,NA,NA,1,1,2,26,1,"",27,7,""
"10/31/24 12:53","10/31/24 12:56",0,"NA",100,181,1,"10/31/24 12:56","R_5pJtdETpb5OlElr",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,4.432,4.432,33.596,1,91,19,16,100,100,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the car hadn't hit my relative and seen them before it was too late. If only the vehicle had braked we could have avoided tragedy.",1,1,NA,NA,1,1,2,50,4,"non-binary",39,5,""
"10/31/24 12:48","10/31/24 12:57",0,"NA",100,542,1,"10/31/24 12:57","R_3kRR9968DOziS2t",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100.229,0,60,20,50,30,60,30,"If only she/he had looked to see if any cars were coming before crossing the street.  

If only there was a crosswalk light to guide she/he then this may not have happened.","",1,1,NA,NA,2,1,2,10,2,"",43,3,""
"10/31/24 12:56","10/31/24 13:00",0,"NA",100,253,1,"10/31/24 13:00","R_5xyEk8kLFGbV98P",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34.903,0,100,10,30,100,50,50,"If only vehicle A braked before hitting the pedestrian . If only the pedestrian hadn't been in the way. ","",1,1,NA,NA,2,1,2,8,2,"",36,3,""
"10/31/24 12:52","10/31/24 13:00",0,"NA",100,462,1,"10/31/24 13:00","R_1vdz8ONef6usmTe",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.163,0,100,0,0,100,100,0,"My loved one had seen the cars coming in time to avoid being hit by either of them. If only the drivers of both cars had been more aware of my loved one being in the street and had avoided hitting them.","",1,1,NA,NA,2,1,2,10,2,"",68,3,""
"10/31/24 12:59","10/31/24 13:04",0,"NA",100,301,1,"10/31/24 13:04","R_3nZT1bA7S1wbguf",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07,5.07,49.103,1,100,100,100,100,70,60,"If only those cars had paid attention, something terrible like this wouldn't have happened.","",1,1,NA,NA,2,1,2,70,1,"",31,4,""
"10/31/24 13:10","10/31/24 13:14",0,"NA",100,248,1,"10/31/24 13:14","R_7ziSBeV8ZvreqiJ",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.194,3.258,34.149,2,0,0,0,20,0,0,"...they hadn't walked across the street when the light was green, ...they hadn't been thrown into the path of the other car.","",1,1,NA,NA,2,1,2,20,2,"",43,3,""
"10/31/24 13:27","10/31/24 13:32",0,"NA",100,352,1,"10/31/24 13:32","R_5PpY2VpkJDHZdxT",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,171.652,0,91,8,9,92,60,50,"If only the drivers stopped before the collision. If only the pedestrian didn’t cross at. that time.","",1,1,NA,NA,2,1,2,50,1,"",28,4,""
"10/31/24 13:27","10/31/24 13:36",0,"NA",100,572,1,"10/31/24 13:36","R_7maUAF9waedPbjr",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,7.892,24.949,26.457,8,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only he would have looked both ways. If only he had stayed home. If only the driver's paid attention. ",1,1,NA,NA,1,1,2,0,1,"",32,1,""
"10/31/24 13:34","10/31/24 13:37",0,"NA",100,159,1,"10/31/24 13:37","R_7qrAUMjgpCTie7a",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.309,35.149,35.521,4,82,36,77,80,67,78,"If only he didn't cross the street at that time","",1,1,NA,NA,1,1,2,71,2,"",34,6,""
"10/31/24 13:35","10/31/24 13:43",0,"NA",100,519,1,"10/31/24 13:43","R_7rjg1VsLewfredV",NA,NA,NA,NA,"NA","NA","anonymous","EN",0.899999976,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,199.146,0,100,0,0,95,11,10,"If only the driver of car A had yielded to the pedestrian like they were supposed to do. If only the pedestrian had waited for the road to be clear.","",1,1,NA,NA,2,1,2,5,2,"",58,3,""
"10/31/24 13:34","10/31/24 13:46",0,"NA",100,726,1,"10/31/24 13:46","R_13mhSxw0TrGt3yN",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,5.788,82.33,89.103,12,50,10,5,90,60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","'- ""If only he/she were paying attention to the traffic.""

- ""If only he/she would've stayed home that day.""",1,1,NA,NA,1,1,2,25,1,"",46,3,""
"10/31/24 13:43","10/31/24 13:54",0,"NA",100,622,1,"10/31/24 13:54","R_7Y6rzMzgDM3ZrS9",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,15.839,71.382,72.275,5,95,14,18,81,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the driver paid more attention when they were driving. 

If only they were paying more attention when they were walking through the crosswalk. 

If only I was able to drive them to where they needed to go. ",1,1,NA,NA,1,1,2,21,2,"",36,2,""
"10/31/24 13:46","10/31/24 13:54",0,"NA",100,478,1,"10/31/24 13:54","R_5EbRD45R5eisBqb",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,102.196,0,82,0,0,96,85,91,"If only the car A stopped before the crosswalk.  If only there was a traffic light that stopped traffic.","",1,1,NA,NA,2,1,2,32,2,"",65,5,""
"10/31/24 14:02","10/31/24 14:05",0,"NA",100,202,1,"10/31/24 14:05","R_7yNAE7yHRhQHYS5",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.483,24.218,28.188,7,86,0,0,78,17,34,"If only car a had have braked","",1,1,NA,NA,2,1,2,0,1,"",35,4,""
"10/31/24 14:39","10/31/24 14:45",0,"NA",100,348,1,"10/31/24 14:45","R_73TWArrrenRBeTv",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.116,13.752,14.613,6,77,78,60,72,36,97,"If only the drivers weren't on their phones
If only the green truck didn't get in the way","",1,1,NA,NA,1,1,1,76,2,"",28,4,""
"10/31/24 14:41","10/31/24 14:48",0,"NA",100,409,1,"10/31/24 14:48","R_3aRio3alGFBHEO2",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,65.314,0,70,60,60,90,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only he hadn't been walking.  If only the cars hadn't hit him.",1,1,NA,NA,1,1,2,70,2,"",57,5,""
"10/31/24 14:47","10/31/24 14:56",0,"NA",100,507,1,"10/31/24 14:56","R_3YyKnTEZBzUUjfl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.824,59.511,60.537,12,100,0,0,100,80,50,"If only the light changed at a different time. If only the cars were driving a little bit slower.","",1,1,NA,NA,2,1,2,0,2,"",52,3,""
"10/31/24 14:55","10/31/24 14:58",0,"NA",100,160,1,"10/31/24 14:58","R_3gK7wz4HEejhs77",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,20.549,0,84,30,20,100,61,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only Vehicle A was paying attention. If only Vehicle A had hit them in the other direction.",1,1,NA,NA,1,1,2,30,1,"",25,4,""
"10/31/24 14:57","10/31/24 15:04",0,"NA",100,432,1,"10/31/24 15:04","R_5NyvUl1hD6l1hud",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.514,56.238,56.709,16,100,0,0,100,100,100,"If only they didn’t go on a walk. If only they looked both ways. If only we didn’t get into a fight before they left. ","",1,1,NA,NA,2,1,2,0,2,"",37,4,""
"10/31/24 15:03","10/31/24 15:08",0,"NA",100,269,1,"10/31/24 15:08","R_61joJ3J6sUcPVHr",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,71.196,0,100,0,0,100,57,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","he didn't go to the store by foot and took his car, this wouldn't have happened.

he waited for the bus at the next stop, he wouldn't have had to cross the street.",1,1,NA,NA,1,1,2,0,2,"",63,4,""
"10/31/24 14:53","10/31/24 15:09",0,"NA",100,956,1,"10/31/24 15:09","R_703F9TQiwuAK3mx",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.707,391.707,395.236,1,99,0,0,100,37,26,"I waited to cross the sidewalk. If Vehicle A had been more cautious
","",1,1,NA,NA,2,1,2,29,2,"",45,4,""
"10/31/24 15:05","10/31/24 15:10",0,"NA",100,286,1,"10/31/24 15:10","R_52XpgatyNfCFbJ7",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.844,22.838,26.157,9,71,0,0,83,50,50,"If only They would have looked another time. If only people weren't in such a hurry","",1,1,NA,NA,2,1,2,50,2,"",48,4,""
"10/31/24 15:10","10/31/24 15:14",0,"NA",100,248,1,"10/31/24 15:14","R_6X68wWdy8UOKwUN",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,39.805,0,90,10,10,96,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the human driver was paying more attention to their surroundings.  If only there was less traffic on the road that day.",1,1,NA,NA,1,1,2,55,2,"",67,3,""
"10/31/24 15:13","10/31/24 15:19",0,"NA",100,387,1,"10/31/24 15:19","R_6PTNuG81ISIr3bP",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.773,65.293,66.174,16,85,19,22,92,58,57,"He had waited before he tried to cross","",1,1,NA,NA,2,1,2,14,2,"",58,4,""
"10/31/24 15:18","10/31/24 15:23",0,"NA",100,297,1,"10/31/24 15:23","R_6isUYI1M0St35eT",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,65.1,0,61,10,8,65,14,19,"They had waited to cross... The car braked sooner.","",1,1,NA,NA,2,1,2,23,1,"",46,4,""
"10/31/24 15:19","10/31/24 15:34",0,"NA",100,927,1,"10/31/24 15:34","R_5SdY3gAmm64NPzr",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,84.742,93.357,215.112,2,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the one had bought a car. If only the one had taken a ride from a friend.",1,1,NA,NA,1,1,1,100,2,"",33,7,""
"10/31/24 15:42","10/31/24 15:47",0,"NA",100,327,1,"10/31/24 15:48","R_1hwWodRBO9JneCJ",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,60.579,0,76,30,31,81,50,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","""If only my family member would have been more cautious""
""If only the cars would have seen this person sooner""",1,1,NA,NA,1,1,2,18,2,"",39,3,""
"10/31/24 15:46","10/31/24 15:52",0,"NA",100,356,1,"10/31/24 15:52","R_1jDF2Zz5TzQ6Z7G",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951,73.51,78.104,25,94,6,6,96,84,84,"he had stopped and waited to see if the cars were going to move. The drivers of the cars were more aware of those around them .","",1,1,NA,NA,2,1,2,33,2,"",60,1,""
"10/31/24 15:45","10/31/24 15:53",0,"NA",100,479,1,"10/31/24 15:53","R_1Nlkj4LVfdDOhhw",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,87.339,0,80,0,0,100,100,100,"They didn't cross against the light. The cars applied the brakes more quickly.","",1,1,NA,NA,2,1,2,10,2,"",56,4,""
"10/31/24 16:03","10/31/24 16:07",0,"NA",100,261,1,"10/31/24 16:07","R_5AEFBgrKK1gEuHF",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.741,0,88,11,14,82,61,9,"the cars paid attention to the pedestrian crossing the street. ","",1,1,NA,NA,1,1,2,37,1,"",43,4,""
"10/31/24 15:34","10/31/24 16:13",0,"NA",100,2383,1,"10/31/24 16:13","R_3bAliQbsGO7e11f",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.386,39.098,42.88,10,85,4,0,64,59,74,"They paid attention! -Or - ""Got off their phones!""","",1,1,NA,NA,2,1,1,37,4,"Ë",31,3,""
"10/31/24 16:12","10/31/24 16:22",0,"NA",100,557,1,"10/31/24 16:22","R_62zf9d1U6RCaCN7",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,102.993,0,82,50,50,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","...we said I love you when they left.""
....we got to make that plan to get together.""",1,1,NA,NA,1,1,2,0,2,"",40,1,""
"10/31/24 16:17","10/31/24 16:29",0,"NA",100,751,1,"10/31/24 16:29","R_7dKqRqbSbKEGyOK",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38.579,0,81,80,76,70,77,79,"If only I had stayed home.  If I had went down another street.","",1,1,NA,NA,1,1,1,80,1,"",60,4,""
"10/31/24 16:34","10/31/24 16:38",0,"NA",100,233,1,"10/31/24 16:38","R_1EbtIbzpW12mgvp",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.848,0,56,47,62,74,38,52,"If only we took a different route. If only we stayed home a little bit longer.","",1,1,NA,NA,2,2,2,19,2,"",33,5,""
"10/31/24 16:42","10/31/24 16:44",0,"NA",100,170,1,"10/31/24 16:44","R_3AySYxO11848l21",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.744,26.037,27.045,3,56,40,40,61,38,39,"If only vehicle A would have stopped. if only the pedestrian overslept.","",1,1,NA,NA,2,1,2,6,2,"",33,6,""
"10/31/24 16:40","10/31/24 16:47",0,"NA",100,387,1,"10/31/24 16:47","R_6lVstukVH95UvoD",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,40.017,0,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","if only car A was automated, my child would still be alive today!",1,1,NA,NA,1,1,2,0,2,"",33,4,""
"10/31/24 16:52","10/31/24 16:59",0,"NA",100,392,1,"10/31/24 16:59","R_32uo5EPjYFIAEpq",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40.347,0,90,0,0,89,61,71,"If only the pedestrian did not enter the cross walk
If only vehicle A was not there ","",1,1,NA,NA,2,1,2,0,1,"",69,4,""
"10/31/24 17:15","10/31/24 17:20",0,"NA",100,313,1,"10/31/24 17:20","R_1nLybYJ301oStEZ",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52.422,0,78,17,32,72,64,40,"If only I had not let John walk to the store.  If only I ha driven John to the store.  If only John had left our home half hour earlier (or later)","",1,1,NA,NA,2,1,2,14,2,"",67,4,""
"10/31/24 17:18","10/31/24 17:21",0,"NA",100,202,1,"10/31/24 17:21","R_3wto9ImM0v43jz4",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.456,0,100,0,0,100,0,0,"If only the person in vehicle had been better paying attention. If only the drivers were driving slower.","",1,1,NA,NA,2,1,2,23,1,"",23,4,""
"10/31/24 17:25","10/31/24 17:30",0,"NA",100,279,1,"10/31/24 17:30","R_57qApwUKFd7gyqq",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,38.788,0,90,0,0,100,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only car A had been paying attention so they could have braked ahead of time. 
If only the pedestrian had noticed car A was not slowing down for them. If only there had not been as much traffic on the road that day.",1,1,NA,NA,1,1,2,10,2,"",53,4,""
