StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liab_AV_cnstr_1,vB_frm_liab_AV_cnstr_1,vA_cntrfctl_AV_cnstr_1,vB_cntrfctl_AV_cnstr_1,avoid_AV_cnstr_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liab_cnstr_1,vB_drivr_liab_cnstr_1,vB_frm_liab_cnstr_1,vA_cntrfctl_cnstr_1,vB_cntrfctl_cnstr_1,avoid_cnstr_1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,vA_liab_AV_1,vB_frm_liab_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,vA_liab_1,vB_drivr_liab_1,vB_frm_liab_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,pol_affiliation_1,driving_ability_1,FL_4_DO,questions_1_AV_cnstr_DO,questions_2_AV_cnstr_DO,questions_1_cnstr_DO,questions_2_cnstr_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,moderators_DO
2023-05-09 12:56:03,2023-05-09 13:00:56,0,173.23.201.89,100,293,1,2023-05-09 13:00:57,R_1kXOA6mkCe37kBR,,,,,31.6812,-84.1593,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,46.964,0,0,0,14.322,0,99,0,0,100,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,40,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 12:56:32,2023-05-09 13:01:25,0,68.113.160.190,100,293,1,2023-05-09 13:01:26,R_aXotYQJI9U9WaKR,,,,,44.6996,-73.4473,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.073,0,0,0,22.95,0,100,0,0,0,0,0,2,1,50,2,,55,1,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 12:59:07,2023-05-09 13:02:28,0,104.28.103.20,100,201,1,2023-05-09 13:02:29,R_zcYant57vDPLdOp,,,,,41.8874,-87.6318,anonymous,EN,1,2,2,16.734,33.079,35.63,7,1.739,1.739,14.197,1,95,0,100,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,21,2,,26,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 12:56:08,2023-05-09 13:02:44,0,98.100.30.26,100,395,1,2023-05-09 13:02:44,R_27d2ABSrE4qis3a,,,,,42.957,-87.9898,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,30.932,0,0,0,26.823,0,98,2,0,100,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,60,2,,66,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:03:14,2023-05-09 13:05:26,0,198.161.136.195,100,132,1,2023-05-09 13:05:27,R_pJAiETiSfyHmjYJ,,,,,41.8882,-87.6164,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.389,0,0,0,10.942,0,100,0,0,100,60,10,2,1,25,1,,36,7,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 13:09:28,2023-05-09 13:12:12,0,74.111.98.59,100,164,1,2023-05-09 13:12:13,R_1C1JTzgFrAgFqFa,,,,,40.4488,-79.9951,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,24.445,0,0,0,11.57,0,80,0,20,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,61,2,,34,5,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:09:16,2023-05-09 13:12:27,0,24.19.185.118,100,190,1,2023-05-09 13:12:27,R_11hEHyxs4U1ERKN,,,,,47.6784,-122.1857,anonymous,EN,1,2,2,0,0,27.843,0,0,0,11.522,0,100,10,100,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,2,,48,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:11:23,2023-05-09 13:14:06,0,143.55.59.29,100,163,1,2023-05-09 13:14:06,R_27pUcKNAXEHhVKq,,,,,32.7519,-97.6858,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.745,0,0,0,10.938,0,100,2,0,100,67,90,2,1,22,2,,45,2,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 13:11:14,2023-05-09 13:14:50,0,199.189.219.161,100,215,1,2023-05-09 13:14:51,R_1ODJLugBdXd2AHx,,,,,42.2229,-70.8819,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.555,0,0,0,13.561,0,100,0,82,50,60,,,,,,,,,,,,,,,1,1,1,2,,59,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:12:35,2023-05-09 13:14:56,0,173.31.121.54,100,141,1,2023-05-09 13:14:57,R_1kLC0z4mljuZ2rA,,,,,41.5769,-93.8021,anonymous,EN,1,2,2,0,0,15.574,0,0,0,11.402,0,100,7,100,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,28,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:00:51,2023-05-09 13:16:40,0,76.154.110.5,100,948,1,2023-05-09 13:16:41,R_1ooQ0NrCXzEewIE,,,,,38.839,-104.8412,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.026,0,0,0,11.892,0,100,70,100,80,75,,,,,,,,,,,,,,,1,1,40,1,,32,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:14:43,2023-05-09 13:16:41,0,131.106.71.136,100,117,1,2023-05-09 13:16:41,R_3phcOSrRVO1jZDn,,,,,40.6941,-75.2904,anonymous,EN,1,2,2,0,0,13.429,0,0,0,11.911,0,100,0,100,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,1,,40,5,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:13:44,2023-05-09 13:20:04,0,71.237.145.6,100,379,1,2023-05-09 13:20:07,R_30kLDzrGTOcRqzJ,,,,,45.6952,-122.6541,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,34.347,0,0,0,12.338,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,41,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:19:29,2023-05-09 13:20:54,0,107.133.150.137,100,84,1,2023-05-09 13:20:54,R_xshN7fHq81umeC5,,,,,37.6787,-122.127,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.086,0,0,0,10.729,0,100,0,0,100,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,1,,25,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:23:03,2023-05-09 13:25:01,0,50.127.15.242,100,117,1,2023-05-09 13:25:01,R_82oOYuNPN2y5raN,,,,,38.7613,-85.4066,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.302,0,0,0,12.86,0,100,0,100,0,0,,,,,,,,,,,,,,,2,1,51,2,,25,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:20:39,2023-05-09 13:25:36,0,174.213.246.227,100,297,1,2023-05-09 13:25:37,R_3hrom3wLYSqL4Sv,,,,,44.9834,-93.2622,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42.401,0,0,0,22.495,0,100,0,0,100,100,100,2,1,75,1,,51,3,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 13:27:17,2023-05-09 13:30:06,0,74.211.11.165,100,168,1,2023-05-09 13:30:06,R_3sv65aPbS1zorRB,,,,,36.8113,-114.1235,anonymous,EN,1,2,2,12.009,12.009,25.783,1,0,0,11.318,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,69,1,,24,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:26:35,2023-05-09 13:30:15,0,50.219.29.178,100,220,1,2023-05-09 13:30:16,R_1r9CpedMFTCjrA0,,,,,40.5555,-74.2855,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.01,0,0,0,11.374,0,100,0,0,100,19,5,2,1,0,2,,25,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 13:25:11,2023-05-09 13:30:53,0,96.60.125.6,100,342,1,2023-05-09 13:30:54,R_3KMzCpDwXkwC2q1,,,,,39.8598,-85.2655,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42.209,0,0,0,20.436,0,75,65,75,75,60,,,,,,,,,,,,,,,1,1,27,2,,61,2,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:29:25,2023-05-09 13:34:13,0,64.107.3.137,100,288,1,2023-05-09 13:34:14,R_2wnsPSOhTUXA3es,,,,,41.871,-87.6289,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,42.468,0,0,0,12.373,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,20,2,,58,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:31:17,2023-05-09 13:35:04,0,71.34.221.21,100,227,1,2023-05-09 13:35:04,R_2whOx1bYYwz4pGf,,,,,38.6238,-95.8263,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.674,0,10.937,10.937,11.34,1,85,22,25,100,57,59,2,1,22,1,,32,3,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 13:33:32,2023-05-09 13:37:11,0,67.176.61.132,100,218,1,2023-05-09 13:37:12,R_1GCaPHXniJ0XfyH,,,,,40.4837,-104.8994,anonymous,EN,1,2,2,0,0,45.827,0,0,0,14.536,0,100,0,100,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,1,,39,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:32:42,2023-05-09 13:37:18,0,47.150.57.131,100,276,1,2023-05-09 13:37:19,R_8v7mrWlvfAu6kMx,,,,,34.4802,-117.4093,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.495,0,0,0,11.404,0,100,82,100,70,82,,,,,,,,,,,,,,,1,1,0,2,,33,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:37:19,2023-05-09 13:39:54,0,75.73.230.211,100,154,1,2023-05-09 13:39:54,R_2X6uQTFa1xEpmvm,,,,,45.1713,-93.3872,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.323,0,10.9,10.9,11.573,1,100,0,15,100,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,35,2,,30,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:38:57,2023-05-09 13:45:06,0,45.36.187.126,100,368,1,2023-05-09 13:45:06,R_xip3ng0AQ3b3yUN,,,,,36.0395,-80.1896,anonymous,EN,1,2,2,11.448,11.448,36.297,1,0,0,21.119,0,54,50,63,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55,2,,77,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:45:17,2023-05-09 13:45:57,0,72.192.127.199,100,39,1,2023-05-09 13:45:57,R_2qxcPcFvcaMU9Sg,,,,,36.3227,-95.5976,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09 13:44:55,2023-05-09 13:48:13,0,66.169.42.208,100,197,1,2023-05-09 13:48:14,R_3J1Woq3IfnAzsOj,,,,,34.6923,-82.2919,anonymous,EN,1,2,2,,,,,,,,,,,,,,1.856,17.606,29.575,5,0,0,11.175,0,100,0,0,100,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,30,2,,22,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:45:34,2023-05-09 13:48:13,0,107.197.205.242,100,158,1,2023-05-09 13:48:14,R_1kMRtSihK38bmIg,,,,,29.7056,-95.402,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.412,0,0,0,12.659,0,100,0,0,100,30,62,1,2,48,2,,56,7,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vA_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 13:45:12,2023-05-09 13:48:48,0,99.9.167.216,100,216,1,2023-05-09 13:48:49,R_dgJQYWFE1IInpXb,,,,,33.6004,-83.8562,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.423,5.423,19.423,1,4.625,4.625,12.261,1,100,12,100,70,93,,,,,,,,,,,,,,,1,1,37,2,,32,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:45:38,2023-05-09 13:48:59,0,128.197.29.237,100,200,1,2023-05-09 13:48:59,R_uh4HD9dSuRxKiYN,,,,,42.3464,-71.0975,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,32.734,0,0,0,11.269,0,100,0,0,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,25,2,,23,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 13:50:44,2023-05-09 13:53:20,0,47.196.120.40,100,155,1,2023-05-09 13:53:20,R_3imT5urTzLAKYl5,,,,,27.9032,-82.2911,anonymous,EN,1,2,2,0,0,11.565,0,0,0,11.157,0,82,3,100,80,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,40,1,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 13:50:39,2023-05-09 13:54:37,0,100.1.241.149,100,237,1,2023-05-09 13:54:37,R_AvRZbDbh6L4ufV7,,,,,40.6496,-74.3505,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.026,0,0,0,13.582,0,100,0,10,100,5,50,2,1,0,1,,38,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 13:47:19,2023-05-09 13:55:28,0,98.213.88.88,100,488,1,2023-05-09 13:55:28,R_1gI8EVN70JKXNgi,,,,,41.4549,-87.0613,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.348,15.348,17.813,1,0,0,13.035,0,100,60,100,100,50,,,,,,,,,,,,,,,1,1,50,2,,48,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:53:22,2023-05-09 13:56:20,0,68.102.24.50,100,177,1,2023-05-09 13:56:20,R_12t0AOMSosVVao4,,,,,39.2458,-96.6336,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,16.056,0,0,0,13.503,0,100,2,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,34,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 14:00:33,2023-05-09 14:02:51,0,69.122.22.198,100,137,1,2023-05-09 14:02:51,R_ZqJQ3QQWhUuHj5T,,,,,40.5175,-74.3991,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.955,0,0,0,13.003,0,100,0,100,20,10,,,,,,,,,,,,,,,1,1,60,1,,28,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 13:56:57,2023-05-09 14:04:38,0,172.0.73.38,100,460,1,2023-05-09 14:04:38,R_2q4B30JcDkFypHO,,,,,37.976,-122.3359,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.34,0,0,0,12.267,0,100,0,5,100,85,100,2,1,65,1,,33,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 14:00:38,2023-05-09 14:05:01,0,166.198.111.15,100,262,1,2023-05-09 14:05:02,R_1pSegPjKXX0kotu,,,,,32.371,-88.739,anonymous,EN,1,2,2,4.845,29.758,31.024,2,15.156,15.156,16.16,1,100,0,100,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,1,,23,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 14:01:57,2023-05-09 14:06:21,0,71.200.41.7,100,264,1,2023-05-09 14:06:23,R_2e2bGikXllhl0b9,,,,,39.1546,-75.4953,anonymous,EN,1,2,2,,,,,,,,,,,,,,4.513,36.534,41.352,2,18.266,18.266,21.199,1,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,34,2,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 14:02:03,2023-05-09 14:06:55,0,107.194.133.144,100,292,1,2023-05-09 14:06:56,R_3suzWA3akXxGijH,,,,,33.8693,-117.9296,anonymous,EN,1,2,2,0.973,13.53,14.178,29,2.188,8.99,10.841,24,50,50,90,61,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,33,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 14:06:39,2023-05-09 14:10:40,0,24.155.206.114,100,240,1,2023-05-09 14:10:40,R_2y0WQ3MmFaBYwVX,,,,,27.8011,-97.3994,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36.759,0,0,0,22.823,0,100,30,100,60,70,,,,,,,,,,,,,,,2,1,0,1,,24,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 14:06:57,2023-05-09 14:12:32,0,98.166.168.120,100,334,1,2023-05-09 14:12:32,R_3kKZ16BZoBm7DMo,,,,,36.803,-76.2744,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.515,0,0,0,18.17,0,100,0,2,100,1,51,2,1,53,2,,69,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vA_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 14:15:46,2023-05-09 14:18:46,0,129.137.96.11,100,180,1,2023-05-09 14:18:47,R_1GBaPVuMFuQNrM0,,,,,39.1256,-84.5127,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.168,0,0,0,11.626,0,90,66,100,100,80,,,,,,,,,,,,,,,1,1,19,2,,56,6,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 14:15:33,2023-05-09 14:21:16,0,71.249.96.243,100,343,1,2023-05-09 14:21:17,R_211be0akHU6cvPW,,,,,40.76,-73.5318,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,44.115,0,0,0,16.483,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,46,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 14:29:07,2023-05-09 14:32:39,0,108.32.93.146,100,212,1,2023-05-09 14:32:39,R_2txR2qpha7EIDXS,,,,,40.4047,-80.0132,anonymous,EN,1,2,2,0,0,34.009,0,0,0,14.144,0,98,3,100,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23,2,,39,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 14:35:32,2023-05-09 14:38:49,0,70.179.70.161,100,196,1,2023-05-09 14:38:50,R_20YeClfKkssq0vw,,,,,38.0551,-97.9323,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.482,0,0,0,14.251,0,90,0,15,100,81,60,2,1,0,2,,40,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 14:36:30,2023-05-09 14:39:28,0,45.59.91.112,100,177,1,2023-05-09 14:39:28,R_03tIQpMwAd0zEYh,,,,,39.1594,-93.2436,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.69,0,0,0,11.546,0,100,30,100,80,90,,,,,,,,,,,,,,,1,1,0,2,,31,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 14:35:01,2023-05-09 14:40:17,0,68.43.119.100,100,315,1,2023-05-09 14:40:17,R_2ysIwLdBJwzuzYD,,,,,42.2709,-83.7268,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,39.7,0,0,0,11.886,0,95,5,0,100,10,20,2,1,0,2,,36,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
